#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:2026-06-07_M_samples_PoW" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:2026-06-07_M_samples_PoW" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:2026-06-07_M_samples_PoW" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:2026-06-07_M_samples_PoW" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:2026-06-07_M_samples_PoW" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.2026-06-07_M_samples_PoW" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:2026-06-07_M_samples_PoW" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:2026-06-07_M_samples_PoW" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:2026-06-07_M_samples_PoW" name="distribution">
#            <parameter id="kappa.s:2026-06-07_M_samples_PoW" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:2026-06-07_M_samples_PoW" name="distribution" x="@popSize.t:2026-06-07_M_samples_PoW">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@2026-06-07_M_samples_PoW" id="treeLikelihood.2026-06-07_M_samples_PoW" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:2026-06-07_M_samples_PoW">
#            <siteModel id="SiteModel.s:2026-06-07_M_samples_PoW" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:2026-06-07_M_samples_PoW" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:2026-06-07_M_samples_PoW" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2026-06-07_M_samples_PoW" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:2026-06-07_M_samples_PoW" kappa="@kappa.s:2026-06-07_M_samples_PoW" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:2026-06-07_M_samples_PoW" id="estimatedFreqs.s:2026-06-07_M_samples_PoW" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:2026-06-07_M_samples_PoW" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:2026-06-07_M_samples_PoW" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
86000	-11167.01458394967	-11299.121779392495	132.1071954428252	-11299.121779392495	0.09282754709815368	11.592638869495195	0.07311180783795279	133.75702614603185	0.2940018150402683	0.19596786433206867	0.2039502344271723	0.30608008620049043
88000	-11176.802127636844	-11307.906170662587	131.10404302574358	-11307.906170662587	0.09482645410513717	12.032249947667609	0.061214981333336825	132.64848852168166	0.2842079327198729	0.19596786433206867	0.2051328918247761	0.3146913111232821
90000	-11171.620608281562	-11298.893338322334	127.27273004077136	-11298.893338322334	0.0929354339641869	13.13439993588787	0.0827600322017739	129.29227345927933	0.2842079327198729	0.19625794584749787	0.2048428103093469	0.3146913111232821
92000	-11169.572927484924	-11296.960176724137	127.38724923921316	-11296.960176724137	0.10372579816914712	10.764629187388051	0.0699478456907466	128.8517059462592	0.2923959845642146	0.20509987723380843	0.20954712972860312	0.29295700847337347
94000	-11168.849784782156	-11298.93941470308	130.08962992092415	-11298.93941470308	0.0930353800789852	12.266121716059915	0.06288073816150772	131.69862020525215	0.29410293487191713	0.19152382875773852	0.2072438784355508	0.3071293579347932
96000	-11174.09894738622	-11304.239707687351	130.14076030113236	-11304.239707687351	0.0946943273092598	11.783073756544397	0.06250907929162643	131.665416117986	0.29410293487191713	0.19152382875773852	0.2072438784355508	0.3071293579347932
98000	-11162.585901621047	-11291.951798638522	129.36589701747428	-11291.951798638522	0.09140515708222212	11.783073756544397	0.07533682529116614	131.07721008242248	0.28963068617255316	0.1959960774571025	0.2072438784355508	0.3071293579347932
100000	-11160.328130028209	-11295.234709223925	134.90657919571615	-11295.234709223925	0.09894029591130145	12.852261598680977	0.056401326638650745	136.49921407904887	0.28963068617255316	0.1959960774571025	0.2072438784355508	0.3071293579347932
102000	-11174.78110348462	-11300.365092816757	125.58398933213749	-11300.365092816757	0.09946998731189043	12.852261598680977	0.06675657546751095	127.34518433658619	0.2927610002951576	0.19106996837157864	0.2072438784355508	0.30892515289771266
104000	-11175.876993275799	-11304.607806096383	128.73081282058436	-11304.607806096383	0.09968363778211735	11.918585306648039	0.07311906472863915	130.43445623752078	0.2942877894269814	0.20679717613538187	0.1899898815399238	0.30892515289771266
106000	-11176.425326355278	-11303.490632860587	127.065306505309	-11303.490632860587	0.0998762740746351	11.918585306648039	0.0761931398968015	128.81013221713044	0.3044516796974004	0.19663328586496293	0.1899898815399238	0.30892515289771266
108000	-11170.430928214197	-11306.003656747333	135.572728533135	-11306.003656747333	0.10311494321092214	11.918585306648039	0.06172692309425224	137.10700300450398	0.3044516796974004	0.19663328586496293	0.1899898815399238	0.30892515289771266
110000	-11177.006490484577	-11305.767034090408	128.76054360583086	-11305.767034090408	0.09756031527911742	12.386180734525789	0.06710768171988352	130.45375644483155	0.30465517272794174	0.19642979283442158	0.1899898815399238	0.30892515289771266
112000	-11166.150950490552	-11297.302160154206	131.1512096636548	-11297.302160154206	0.09649593256206611	12.386180734525789	0.06633375200420509	132.8328228312206	0.30465517272794174	0.19642979283442158	0.1899898815399238	0.30892515289771266
114000	-11166.04549091147	-11294.875613410437	128.83012249896575	-11294.875613410437	0.09777234694916048	11.264997249533463	0.08108742243450452	130.5284716810114	0.30449199777597225	0.2054648604618669	0.208717171266834	0.2813259704953266
116000	-11175.059433268814	-11303.785535309002	128.726102040187	-11303.785535309002	0.0883931540562649	11.264997249533463	0.06989904028121291	130.27597527952233	0.30449199777597225	0.2054648604618669	0.208717171266834	0.2813259704953266
118000	-11166.803325825147	-11295.9474651464	129.14413932125404	-11295.9474651464	0.10231896309353879	11.264997249533463	0.06712486464586706	130.65351517770446	0.30449199777597225	0.2054648604618669	0.208717171266834	0.2813259704953266
